Xstart,Xstop,Xtime,Xmeasurement,host,topic,decodedXpayload_humidity,decodedXpayload_temperature,time
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T05:25:31.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,121.93827725642784,NA,2022-06-04T03:25:31.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T05:35:27.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,117.558937972076,NA,2022-06-04T03:35:27.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T05:45:24.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,122.47501335164417,NA,2022-06-04T03:45:24.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T05:55:21.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,121.0891126878767,NA,2022-06-04T03:55:21.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T06:05:19.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,125.2975509269856,NA,2022-06-04T04:05:19.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T06:15:18.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,126.89974822613873,NA,2022-06-04T04:15:18.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T06:25:14.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,126.36835278858626,NA,2022-06-04T04:25:14.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T06:35:12.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,125.44708934157322,NA,2022-06-04T04:35:12.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T06:45:09.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,125.8102540627146,NA,2022-06-04T04:45:09.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T06:55:06.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,125.8236057068742,NA,2022-06-04T04:55:06.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T07:05:03.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,126.57663843747616,NA,2022-06-04T05:05:03.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T07:15:02.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,126.69947356374456,NA,2022-06-04T05:15:02.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T07:24:58.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,126.99588006408788,NA,2022-06-04T05:24:58.000000Z
2022-06-01T02:00:00.000000Z,2023-04-18T15:52:11.000000Z,2022-06-04T07:34:57.000000Z,mqtt_consumer,grafana,helium/6c04443f07be/rx,126.51522087434196,NA,2022-06-04T05:34:57.000000Z
